"","GeneSymbol","log2FoldChange","pvalue","padj"
"410","SPINT2",-0.106294630070539,0.552852105886691,0.863303793817635
"411","PTGS1",0.0976322971880276,0.638517500828411,0.8996361152982
"412","UPK3B",0.115538876203717,0.742714092064492,0.936863692891313
"413","CD47",-0.059004587294955,0.712795262724484,0.926342906575013
"414","TAPBP",-0.062104053619838,0.675900723005069,0.913004854978542
"415","CSRP1",-0.0346328453706245,0.804283986348298,0.948783461760004
"416","TLN1",0.16255535371885,0.18341531579134,0.607418076420784
"417","HNRNPUL1",0.162792826970623,0.216237607648201,0.643632067216864
"418","H1-0",0.142771319169142,0.431385933944512,0.800876363526413
"419","DPYSL3",0.265882074709438,0.256068560621404,0.676447420002472
"420","CTSD",-0.259359237958837,0.125214540210549,0.533947889186126
"421","ST14",-0.077745628647013,0.660211910515021,0.907422674362817
"422","NFIX",0.283428586188126,0.151889648999318,0.568855205149515
"423","SQSTM1",-0.136400536958426,0.442241942096434,0.806108482859195
"424","NACA",-0.281386062066079,0.0631506445352467,0.419946160819984
"425","MXRA5",0.366824291637544,0.167293258603028,0.589075907339154
"426","RNF213",0.0153174393590343,0.938767948172812,0.986046214049753
"427","ID4",-0.0929857522664906,0.715166176249444,0.926774183581657
"428","VWA1",0.00790784759351352,0.968855028994181,0.992901656895573
"429","MYOF",-0.174839482983439,0.419282241068539,0.795433424037897
"430","TNFSF10",-0.667332696426847,0.0191152503478975,0.273768175871435
"431","HUWE1",-0.0123198021236731,0.920187921148708,0.98116526978124
"432","PRDX6",-0.0600546341234171,0.575814053709525,0.872371512101448
"433","NUCKS1",0.0153877662791521,0.907081123959648,0.977326463525547
"434","EIF4A2",0.0969509167559405,0.379698536936702,0.77257573620212
"435","CSDE1",0.071782720749208,0.480951718707386,0.827255969043754
"436","DDX17",0.172191004375019,0.0681997642129959,0.433341152661106
"437","PUF60",-0.0475874320017816,0.759475206100959,0.942237535168322
"438","ANXA1",-0.024289268021517,0.916797080221967,0.980267042207951
"439","PAK1",0.126111586755128,0.388392537551999,0.777332492352133
"440","TUBA1B",-0.432908381503955,0.000787859085747831,0.0841227003955536
"441","EIF3H",-0.136546122305477,0.384000829423902,0.774134768811983
"442","RAC1",-0.0545758810423984,0.652740415624141,0.905056892651073
"443","UBC",-0.0143753682787983,0.877458048947891,0.970375219915551
"444","IFITM2",0.179967433850464,0.423286443761765,0.797038621106191
"445","COL18A1",0.0745737799016841,0.672766970091306,0.911356162680329
"446","CRYAB",-0.132852884046256,0.710834906814158,0.92531758168039
"447","YWHAB",-0.171980557802801,0.0456098053479192,0.37654606740724
"448","SSR4",-0.702887605533757,0.000337882262778433,0.0590514231563537
"449","TMEM59",-0.401496465670191,0.00358348705437869,0.156872496869911
"450","RAN",-0.0802868352313296,0.566370771690631,0.869396928100205
"451","MSN",-0.0496185768663885,0.730989962934495,0.933394764445887
"452","CMTM6",-0.189769653301556,0.332090642681493,0.739208327787157
"453","SLC38A2",-0.194456197984989,0.243642603000974,0.66756926051193
"454","SEPTIN2",-0.180320955168176,0.104084380314283,0.500035051538322
"455","IFIT1",-0.494413087888637,0.125059563402283,0.533923524478704
"456","GFRA1",-0.177006405857599,0.66786776250881,0.910419125469501
"457","CLSTN3",0.0428264964503702,0.84650778921983,0.961584769315261
"458","NCL",-0.117425351440125,0.263247511991521,0.682083534951821
"459","ATP2A2",-0.074949090231456,0.504715719264754,0.839415174322496
"460","BRD4",0.296352029028712,0.0700092832164032,0.437259358606259
"461","STMN1",-0.257729088529246,0.148633748270751,0.564081257253552
"462","PLTP",0.219122679902685,0.286506941614774,0.701243516676494
"463","UCHL1",-0.544567302456885,0.112154744472301,0.514681040632335
"464","CDKN2A",-0.32784617216212,0.311442159862801,0.722398370903261
"465","ST6GAL1",-0.00740493714970569,0.970597599180087,0.993379407949397
"466","FLOT2",0.232080239494937,0.0940324954049302,0.486877460255245
"467","NR4A1",0.58209224250759,0.086352452047985,0.472071152678109
"468","COL5A2",0.374579047029897,0.251843014967098,0.673240769508468
"469","LRP10",-0.173461740963297,0.216435113582016,0.643808036211495
"470","GAS6",0.109572801348738,0.603923919277173,0.884037848461914
"471","GNAI2",0.102891669559171,0.216146113802127,0.643579996289629
"472","LTBP3",-0.0336833420883394,0.819491061566875,0.95474114809613
"473","HNRNPA2B1",0.0213119468318065,0.796215150269958,0.946882414176292
"474","C1S",0.191115896846779,0.388912004983008,0.777471182602755
"475","SERPINA5",-1.03493671194264,0.0211099818460559,0.283630270575038
"476","CTDSP2",-0.0514130617642554,0.644008243602402,0.902254874184286
"477","PSMB4",-0.468753861752964,0.000250701183276304,0.051564781300616
"478","OAS3",-0.224663201010975,0.390842330064887,0.779517583726493
"479","HLA-DRB5",-0.68020856878816,0.0673205829041822,0.430609133891616
"480","THBS1",0.436980824341582,0.081883509510737,0.463130031387589
"481","CELSR2",0.191451863576448,0.305542072430184,0.717171610621161
"482","PRDX2",-0.407123281439592,0.0227868868815204,0.290408506759006
"483","C19orf53",0.217089597552191,0.296017851394877,0.710117789430008
"484","SLC40A1",-0.456200119147648,0.0631582760352943,0.419946160819984
"485","KCTD12",0.0333097229555139,0.870447520149174,0.968883728723204
"486","COL4A1",0.284993983712423,0.131368073804289,0.542719593158669
"487","SYNGR2",-0.289513616481968,0.0755880243633628,0.452157978467032
"488","SORT1",0.102962968799713,0.527473281790397,0.851270987517959
"489","TRIR",-0.0828163817257425,0.630160562048305,0.895555637063707
"490","FKBP1A",-0.15455309449417,0.179742891835402,0.603751240514167
"491","RAB11B",-0.249246894113575,0.107164810109121,0.504133276083715
"492","CAPN1",-0.164077870009556,0.186447893275135,0.610835799710289
"493","FBLN1",-0.20570352427616,0.368174007992716,0.765176862568104
"494","PTTG1IP",-0.0600508086197423,0.612077621224162,0.888711583174124
"495","CCN1",0.387159103763801,0.150337393169149,0.566069866225236
"496","CIC",0.37199079882814,0.0266274868803849,0.308235541243077
"497","ELF3",0.00907968295926641,0.961134231554369,0.990328662278745
"498","PLXNB1",0.21187211607244,0.247038529441621,0.670223305403879
"499","RHBDD2",-0.232087512272326,0.151367368326038,0.567690097122415
"500","PABPC4",-0.115026838551447,0.473665270951283,0.82399024417828
"501","TSPAN3",-0.065043450118236,0.635498780913633,0.898554586821234
"502","OAS2",-0.285570714129537,0.339939763893652,0.744642444626279
"503","CSF1",0.138246797420171,0.568418938665586,0.869631919001151
"504","FBL",-0.0385597315762687,0.835543913444302,0.957596543799506
"505","MAGED1",-0.0213882540664479,0.885163986515339,0.972001822674084
"506","XRCC5",-0.259274371756929,0.0181078773059255,0.269981063478109
"507","ILF3",-0.00457073626248625,0.969735210349786,0.993031001308786
"508","SFRP1",0.240863697122207,0.536394524918182,0.855640216677743
"509","IGFBP7",0.11636756903836,0.540316900587224,0.857620453179776
"510","NOP53",-0.01633237218316,0.934079881156517,0.98442784698339
"511","TNRC18",0.36874917749885,0.0423440547109623,0.366409064891829
"512","CTNNB1",0.00809756549606497,0.943551928489685,0.987175346071359
"513","POSTN",0.145992798769884,0.748021884200479,0.939125206721353
"514","CDH1",0.317136758165387,0.0877287569917695,0.474119257576832
"515","CKB",-0.352662474302003,0.143915542701172,0.558326475794396
"516","EHF",-0.141020457359419,0.530560050476088,0.852618782488097
"517","DDX5",0.0217577761584004,0.840714546381278,0.959366211570012
"518","TGM2",0.261330142446455,0.305239435195702,0.717036339890944
"519","UBE2H",-0.113204153628453,0.333903959218515,0.741283755466549
"520","IFI44L",-0.430890832912953,0.166982164683958,0.58888041547641
"521","UQCRH",-0.573003904654542,0.0454330766236538,0.375986293296141
"522","NDUFS8",-0.327906150037619,0.0680030829718725,0.433250972293083
"523","HP",-0.455239879016473,0.388003515251134,0.776997300774275
"524","PAX2",-0.919646351449173,0.184335009140176,0.608434860800959
"525","TIMP2",0.317803206110656,0.0868992544039586,0.473194675623941
"526","HLA-DPB1",-0.185125862035217,0.452936038983722,0.811826033899508
"527","EIF5A",-0.0617551489033682,0.669138168152777,0.910839325410766
"528","ANPEP",-1.09715190913656,0.0022481500928833,0.132446072596828
"529","ODC1",-0.257994246449568,0.114219967954618,0.517256861058188
"530","CALM1",-0.122826221378013,0.273696355197404,0.69070100967289
"531","NPR1",0.0660738076825236,0.779428203273682,0.942237535168322
"532","SLC25A5",-0.363799919608104,0.0268480686248463,0.309167825218707
"533","GPC3",-0.733598294401692,0.0755264211398605,0.452157978467032
"534","EIF1",-0.0777569199510955,0.528113333012544,0.85175941833215
"535","CCDC6",0.123336470170911,0.415315841522146,0.793313851831225
"536","EIF4B",-0.213391177725779,0.092358275296764,0.485174569882654
"537","CEBPD",0.0334095477949999,0.874504406005722,0.969727175774806
"538","MAGED2",0.0417787544242716,0.761125076855184,0.942237535168322
"539","CD164",-0.0576905125853925,0.655104284391541,0.905933208873077
"540","IGLC3",-0.00931128800307446,0.985116949641414,0.996476430072256
"541","SCRIB",0.0847385565136472,0.611162685387929,0.888451993858452
"542","PRPF8",0.229233170903161,0.0817515964327337,0.462871522337432
"543","HMGN2",-0.348612599763284,0.0103638516768933,0.223402950758079
"544","APOA1",0.552475333615567,0.182898625716377,0.6073794200792
"545","LAMP1",-0.200001252792298,0.111979941206776,0.514334023138288
"546","EMP1",-0.0152763936560485,0.944137234522012,0.987550152727564
"547","SUPT5H",0.342542974397642,0.02374792022151,0.293767779433093
"548","DAG1",0.244006665382337,0.0425178872026531,0.36702370715968
"549","SFRP4",-0.365765323906602,0.347940359568027,0.749539999826049
"550","YBX3",-0.184605217732407,0.195870998107772,0.622238960933516
"551","PRSS23",-0.235891695979166,0.352695725868913,0.752659223641477
"552","BTG2",0.104050329763718,0.62613784098729,0.893957450231493
"553","MAL",-0.718681433187436,0.084766021254469,0.469674188502854
"554","IGKV4-1",0.854708078913306,0.114613353464294,0.518005846570271
"555","TFRC",-0.358625223447233,0.0946149112767414,0.487854163922083
"556","GNB2",-0.200798108847027,0.0946762384534891,0.487854163922083
"557","SCARA3",0.032046850116147,0.896039131939026,0.974860368608662
"558","PCOLCE",-0.0234352438744783,0.93295688959633,0.984310033719074
"559","C1QA",-0.273456244972663,0.252887348526039,0.674165705678166
"560","SDC4",-0.0844432621288798,0.616567202326084,0.890321383856239
"561","HNRNPK",-0.0476407150378439,0.506957537609468,0.84085817305352
"562","SPTAN1",0.0881784918958358,0.450733054737209,0.811177618950693
"563","GPAA1",-0.0721887424159767,0.673767663181929,0.911953701563215
"564","CPNE1",0.22526713808171,0.200700852652972,0.628281239271161
"565","RET",-1.25777122622497,3.70428973172928e-06,0.00442955066867838
"566","GPX4",-0.17498632775431,0.263084087349747,0.682083534951821
"567","IGHG2",0.710330892982913,0.122841610833866,0.530399353505402
"568","NOTCH2",-0.0108011599077766,0.939750961407713,0.98631976951806
"569","CCND2",-0.636328785895965,0.119692311671384,0.525185268670114
"570","PPP1CB",-0.260827740200434,0.036196479195178,0.344357981370885
"571","ITGB1",0.163828844590696,0.326042919055465,0.733331569062109
"572","COX4I1",-0.325488731130688,0.0564161765876182,0.403708828998641
"573","IGLV3-19",-0.0602850435026036,0.920408076620021,0.981265273163498
"574","GRB7",-0.58192505094215,0.00878423246914278,0.21004076730577
"575","COX7C",-0.165798757615961,0.401772748590633,0.78584569953627
"576","TMED10",-0.13042810779411,0.252160092870684,0.67377129366364
"577","CALML5",-0.570393954400212,0.24403847817541,0.667904172208031
"578","VMP1",0.25387434059755,0.176360231811385,0.599347487755261
"579","FAM107A",-0.0293594550019363,0.932671622814714,0.984264646433167
"580","IQGAP1",0.0668513772676542,0.611822693784178,0.888711583174124
"581","RBM38",0.0837369559182839,0.610755801667423,0.88831520478099
"582","HLA-DQB1",-0.201135994847931,0.482539080306715,0.828418309246529
"583","SNRNP200",0.0846059128126786,0.454634382699491,0.812534611661141
"584","TPM3",-0.116188772393886,0.167855445780777,0.589442478629462
"585","PGGHG",-0.0716037134278574,0.822349772366814,0.95525910855236
"586","EPCAM",-0.0873607692018916,0.498969252262917,0.836201784959437
"587","CPXM1",0.013508642040627,0.95757183473436,0.99008122632503
"588","PSMD8",-0.153894707577626,0.300361669427311,0.712967619238057
"589","CLIC1",-0.266018778900371,0.0237781226398529,0.293767779433093
"590","CLDN1",0.749463522322335,0.00234071916611961,0.13429580670262
"591","SERBP1",-0.116574371092716,0.220069326723226,0.64726742504746
"592","HSPD1",-0.268934411636679,0.03238996846509,0.331148799600159
"593","TRAM1",0.163682575896301,0.242813532635397,0.666995945046091
"594","THY1",-0.285772252632875,0.283814168569711,0.699693387716751
"595","COMP",0.832966119504979,0.043171980373004,0.369024602736889
"596","AHCY",-0.0211450415118977,0.888553524654425,0.973368742104424
"597","PLAT",-0.0107998599008347,0.969710752487569,0.993031001308786
"598","S100A9",-0.72038065135762,0.0805987929721623,0.460387910356324
"599","NDUFB9",-0.171306812533219,0.4488327612931,0.810159715307795
"600","HNRNPU",0.0663961608275616,0.373464785248968,0.770382795383299
"601","ZMIZ1",-0.0524861796815451,0.743970710097445,0.937395520368739
"602","NECTIN2",0.160071021316158,0.266701301265424,0.686005488895716
"603","SOX4",0.116418286310143,0.528080718919376,0.85175941833215
"604","SEPTIN9",0.139272197691351,0.228266441212401,0.655735686476895
"605","CAPRIN1",-0.186689257153056,0.106032604004867,0.503250629411025
"606","TOMM20",0.19378856881309,0.139353209287106,0.553321376267573
"607","SMARCA4",-0.0266187487787056,0.868866606853534,0.968624361532854
"608","S100A4",0.701695620948856,0.0201070455399097,0.279890852469638
"609","DAZAP2",-0.229047921595817,0.0174560007927034,0.265798084610482
"610","IGLV1-47",-0.341457454179405,0.490075001446195,0.832292388665441
"611","KLK10",-0.0521000120026057,0.86899448206485,0.968624361532854
"612","SET",-0.0351409702944867,0.700139085099307,0.922689095908136
"613","RRBP1",0.139510733138118,0.31833022988021,0.726866655097639
"614","NORAD",-0.000236542113812751,0.998353626178694,0.99921839834968
"615","REC8",-0.470166600104175,0.100451361124933,0.495740476915342
"616","FOSL2",0.143962136139581,0.336156815243411,0.742945801783104
"617","BBLN",-0.466774576494604,0.0161166747458107,0.258721595253579
"618","FAM83H",0.030012527252825,0.877217368170933,0.970375219915551
"619","MDH2",-0.32039486321535,0.0196319374718199,0.277069134613083
"620","NDUFC2",-0.60648715613291,0.00835418978099241,0.206088156160855
"621","PTK7",0.497678967926037,0.000869291751772816,0.0866241605275368
"622","FASN",0.286658996260791,0.0460421895967681,0.377083383115907
"623","NR2F6",-0.0254112486771505,0.884855588481148,0.972001822674084
"624","ARL4C",-0.128879405097186,0.544817635746123,0.859481786151363
"625","MT2A",-0.114995613342735,0.61533502535916,0.890207870816317
"626","SFRP2",0.415862492880684,0.391050915443867,0.779517583726493
"627","WDR1",-0.16081559847371,0.193313997086705,0.619477293908313
"628","RNPS1",-0.0971400580874878,0.474307414979633,0.824347693507486
"629","ACTN1",0.082019518062182,0.511436132112972,0.843544749299944
"630","APH1A",-0.228150531296538,0.0591645964199464,0.412126031089477
"631","NIBAN2",0.0139727657084169,0.929814607396016,0.983486709332823
"632","PIGT",-0.123648736549974,0.347227938151035,0.748992445454173
"633","TMED2",-0.152426321261632,0.137804432055378,0.551703382607612
"634","FSTL1",0.302874939842633,0.158003339808863,0.576587838171757
"635","CALD1",0.295453255928225,0.126133160194076,0.535371676175736
"636","SERP1",-0.184042771583931,0.088226095691739,0.475366237019347
"637","PLOD1",0.0999598736478321,0.554351082638252,0.864056852877294
"638","CDK2AP1",-0.432987677189438,0.000807163234429168,0.0841227003955536
"639","GPNMB",0.0695439912415855,0.78370908779871,0.942237535168322
"640","OAZ1",-0.289998508910406,0.0286196252094507,0.317189212077424
"641","COPZ1",-0.45245283782024,0.00125428854579576,0.10340233250866
"642","ARPC2",-0.326514346890032,0.00197951052755936,0.125256635299446
"643","ABLIM1",0.0685709753215345,0.723124613877656,0.931104134100716
"644","RSL1D1",0.114618190164508,0.442361290559294,0.80616415509001
"645","RAB7A",-0.0116752072660733,0.88887672136412,0.973504281621575
"646","EZR",0.257453495848125,0.091632896129234,0.483712685886662
"647","USP11",0.347435730463927,0.0369006809046561,0.345453324897382
"648","CAPZB",-0.0554150881382294,0.597268810669929,0.881164814817572
"649","DHRS2",-0.0915554796566118,0.785857455560079,0.942237535168322
"650","ABCC1",-0.0872304754347135,0.46754003969956,0.821155805048684
"651","DHRS3",-0.3256066728318,0.232978178050465,0.659385185859627
"652","SNCG",-0.85644879373338,0.0183189078180005,0.270660765582836
"653","PTPRS",-0.216190560590693,0.292838035554515,0.706743166326597
